ID,Author,"""",?,/,@,_,*,;,!,',.
21694,"Ballantyne, R. M. (Robert Michael)",0.02408737904398023,0.015273004963726612,0.14044943820224715,0.16666666666666666,0.010498186676846726,0.007662835249042149,0.010698296412582126,0.012897386582192557,0.02811308266885184,0.021133068865285827
21695,"Ballantyne, R. M. (Robert Michael)",0.018356244030067696,0.011359297441771669,0.14044943820224715,0.16666666666666666,0.022714258446268367,0.007662835249042149,0.010872725158439444,0.01719651544292341,0.03375460934791515,0.012312389170216268
21696,"Ballantyne, R. M. (Robert Michael)",0.051884768193585014,0.04219167621229477,0.14044943820224715,0.16666666666666666,0.03664821530826493,0.007662835249042149,0.03383917669631955,0.041294264057020025,0.02209335308392953,0.04096817242829199
21697,"Ballantyne, R. M. (Robert Michael)",0.029984633913368492,0.02214585719740359,0.14044943820224715,0.16666666666666666,0.030158427180759687,0.007662835249042149,0.02064073492644921,0.043330693517366216,0.026726338680702198,0.03237600775122941
21698,"Ballantyne, R. M. (Robert Michael)",0.05032047288785526,0.03932798778159603,0.14044943820224715,0.16666666666666666,0.04905516319908379,0.007662835249042149,0.028606314320600037,0.040162914356827686,0.0678874216016893,0.033829363265753816
21699,"Ballantyne, R. M. (Robert Michael)",0.0468596425654443,0.03484154257350134,0.14044943820224715,0.16666666666666666,0.0463828974995228,0.007662835249042149,0.019245304959590672,0.04932684692838556,0.05710863878470799,0.037421619348823605
21701,"Ballantyne, R. M. (Robert Michael)",0.037612303943962234,0.0264413898434517,0.14044943820224715,0.16666666666666666,0.029013170452376405,0.007662835249042149,0.01959416245130531,0.03688200022626994,0.03599230987424753,0.034816548143543985
21702,"Ballantyne, R. M. (Robert Michael)",0.04784251837700902,0.03503245513554792,0.14044943820224715,0.16666666666666666,0.06146211108990265,0.007662835249042149,0.03552532123960695,0.04197307387713542,0.08544233981531091,0.03346373923694265
21703,"Ballantyne, R. M. (Robert Michael)",0.016805792045627592,0.009641084383352427,0.14044943820224715,0.16666666666666666,0.01565184195457148,0.007662835249042149,0.01622187336473051,0.020364294603461928,0.037189952409467666,0.014707226558929457
21704,"Ballantyne, R. M. (Robert Michael)",0.008887412267951327,0.004200076365024819,0.14044943820224715,0.16666666666666666,0.025577400267226567,0.007662835249042149,0.008198151055293913,0.013915601312365652,0.006271864855494973,0.016891830131076216
21705,"Ballantyne, R. M. (Robert Michael)",0.035217409360853866,0.023482245131729668,0.14044943820224715,0.16666666666666666,0.04581026913533117,0.007662835249042149,0.023082737368451654,0.030320171965154432,0.027167575404204357,0.035794592420613884
21706,"Ballantyne, R. M. (Robert Michael)",0.04457549455265308,0.03484154257350134,0.14044943820224715,0.16666666666666666,0.028249665966787556,0.007662835249042149,0.017617303331589045,0.05928272429007806,0.09732421444104762,0.02989890495603371
21707,"Ballantyne, R. M. (Robert Michael)",0.03438681008347523,0.02625047728140512,0.14044943820224715,0.16666666666666666,0.018324107654132463,0.007662835249042149,0.05517762660619803,0.05226835614888562,0.044911595070755456,0.03818028920860679
21708,"Ballantyne, R. M. (Robert Michael)",0.0030732173263009264,0.0010500190912562048,0.14044943820224715,0.16666666666666666,0.011261691162435578,0.007662835249042149,0.008895866038723181,0.007580042991288606,0.003529893788017271,0.00910403831739822
21709,"Ballantyne, R. M. (Robert Michael)",0.03798607361878262,0.029782359679266894,0.14044943820224715,0.16666666666666666,0.03225806451612903,0.007662835249042149,0.016803302517588232,0.03495870573594298,0.021841217813356864,0.0355203743990055
21710,"Ballantyne, R. M. (Robert Michael)",0.03195038553649792,0.022623138602520045,0.14044943820224715,0.16666666666666666,0.0202328688681046,0.007662835249042149,0.015931158788301644,0.030998981785269827,0.03488921806549213,0.022504158973327727
21711,"Ballantyne, R. M. (Robert Michael)",0.03154892921909825,0.018804887361588397,0.14044943820224715,0.16666666666666666,0.05325443786982248,0.007662835249042149,0.02622245479388336,0.04310442357732775,0.04730688014119575,0.026580866894572317
21712,"Ballantyne, R. M. (Robert Michael)",0.04984979996400737,0.03379152348224514,0.14044943820224715,0.16666666666666666,0.09410192784882612,0.007662835249042149,0.06273620559334844,0.05487046045932797,0.06640612688707491,0.039332004899361984
21713,"Ballantyne, R. M. (Robert Michael)",0.058432659163586524,0.0397098129056892,0.14044943820224715,0.16666666666666666,0.06871540370299675,0.007662835249042149,0.020524449095877667,0.05317343590903948,0.10365911311418577,0.03512732856803349
21714,"Ballantyne, R. M. (Robert Michael)",0.05074961584783422,0.04285987017945781,0.14044943820224715,0.16666666666666666,0.059744225997327725,0.007662835249042149,0.046049188906331764,0.06165855866048195,0.07882378896277853,0.034295533902488066
21715,"Ballantyne, R. M. (Robert Michael)",0.00834752273765522,0.005822833142420772,0.14044943820224715,0.16666666666666666,0.011070815041038365,0.007662835249042149,0.009244723530437815,0.007127503111211675,0.009675691008225913,0.01145317270251001
21716,"Ballantyne, R. M. (Robert Michael)",0.055497875050182034,0.04009163802978236,0.14044943820224715,0.16666666666666666,0.04428326016415346,0.007662835249042149,0.02494331065759637,0.056793754949654926,0.07270950865139146,0.03548381199612438
21717,"Ballantyne, R. M. (Robert Michael)",0.003433143679831665,0.0037227949599083618,0.14044943820224715,0.16666666666666666,0.013361328497804923,0.007662835249042149,0.0069190069190069176,0.012218576762077158,0.003687478332125185,0.00953364655125135
21718,"Ballantyne, R. M. (Robert Michael)",0.04454780791007379,0.03045055364642994,0.14044943820224715,0.16666666666666666,0.02672265699560985,0.007662835249042149,0.020291877434734575,0.054983595429347214,0.029941063380503636,0.03697372991352992
21719,"Ballantyne, R. M. (Robert Michael)",0.04965599346595236,0.03932798778159603,0.14044943820224715,0.16666666666666666,0.04848253483489215,0.007662835249042149,0.024013024013024013,0.07478221518271297,0.08008446531564184,0.034697720334180365
21720,"Ballantyne, R. M. (Robert Michael)",0.060813710425405273,0.04200076365024818,0.14044943820224715,0.16666666666666666,0.05363619011261691,0.007662835249042149,0.01941973370544799,0.05317343590903948,0.10548709382583757,0.03896638087055082
21721,"Ballantyne, R. M. (Robert Michael)",0.034123786978972,0.021573119511263842,0.14044943820224715,0.16666666666666666,0.01374308074059935,0.007662835249042149,0.054421768707482984,0.06131915375042425,0.03362854171262882,0.03389334747079578
21725,"Ballantyne, R. M. (Robert Michael)",0.02480723175104171,0.01641848033600611,0.14044943820224715,0.16666666666666666,0.02214163008207673,0.007662835249042149,0.014012442583871156,0.02930195723498133,0.04361940180907056,0.019469479534194988
21726,"Ballantyne, R. M. (Robert Michael)",0.041779143652145016,0.028541428025964113,0.14044943820224715,0.16666666666666666,0.02195075396067952,0.007662835249042149,0.029885458456887032,0.030998981785269827,0.038072425856472004,0.031809290506572094
21727,"Ballantyne, R. M. (Robert Michael)",0.012791228871630882,0.006300114547537228,0.14044943820224715,0.16666666666666666,0.007635044855888528,0.007662835249042149,0.006279434850863422,0.008824527661500171,0.01601058968136405,0.00922286612676185
