ID,Author,/,%,*,:,?,"""",',!,@,>,#,_,<,(,;
7622,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3244680851063829,0.03393541324575807,0.004677357770141275,0.06455411626164223,0.007014834121697718,0.009390202511596337,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.005649717514124294,0.002136752136752137,0.05431309904153355,0.01831501831501832
7623,"Lytton, Edward Bulwer Lytton, Baron",0.05797101449275361,0.0,0.05319148936170212,0.35139573070607555,0.06405116456662849,0.6138529065410556,0.05541075393377739,0.084511822604367,0.09090909090909093,0.0,0.0,0.002824858757062147,0.0,0.4089456869009585,0.14291528577242862
7624,"Lytton, Edward Bulwer Lytton, Baron",0.4130434782608695,1.0,0.3936170212765957,0.07443897099069513,0.015941198930889654,0.11283588480890695,0.007722753161502075,0.022853263943885056,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.08945686900958466,0.03412989127274842
7625,"Lytton, Edward Bulwer Lytton, Baron",0.42995169082125606,1.0,0.5797872340425532,0.0574712643678161,0.020141275295914474,0.121828498019484,0.00817324709592303,0.030885846815250594,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.04313099041533546,0.02412930984359556
7626,"Lytton, Edward Bulwer Lytton, Baron",0.3502415458937197,1.0,0.44680851063829785,0.06568144499178982,0.010500190912562045,0.06530350069585697,0.006499983910930913,0.020703699513519632,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.057507987220447275,0.022501308215593933
7627,"Lytton, Edward Bulwer Lytton, Baron",1.0,1.0,0.6010638297872339,0.08210180623973727,0.017945780832378768,0.13649502194625845,0.009910866557260995,0.04050231926688539,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.07028753993610222,0.029245886388743533
7628,"Lytton, Edward Bulwer Lytton, Baron",0.3260869565217391,1.0,0.4361702127659575,0.040503557744937066,0.006204658266513937,0.045605395567926345,0.003282170093638382,0.015612625862654148,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.04313099041533546,0.01343101343101343
7629,"Lytton, Edward Bulwer Lytton, Baron",0.5072463768115941,1.0,0.473404255319149,0.09906951286261632,0.015177548682703322,0.0820040680869286,0.00563117418026193,0.0302070369951352,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.05591054313099041,0.03924646781789639
7630,"Lytton, Edward Bulwer Lytton, Baron",0.05797101449275361,0.0,0.7872340425531915,0.3957307060755337,0.08476517754868271,0.5439460443207366,0.03980435691990861,0.15194026473582986,0.09090909090909093,0.0,0.0,0.32033898305084746,0.0,0.3354632587859425,0.16163730449444735
7631,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.34042553191489355,0.04159824849480022,0.008686521573119511,0.08842736323734075,0.005309392798532677,0.011992306822038692,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.0415335463258786,0.020931449502878074
7632,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.34042553191489355,0.04980842911877395,0.005631920580374189,0.04689005459800878,0.0038613765807510377,0.013349926462269486,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.030351437699680513,0.020989592418163845
7633,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.34042553191489355,0.05309250136836344,0.012218403970981293,0.09784819612461193,0.006339093220066287,0.020364294603461928,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.039936102236421724,0.02203616489330775
7634,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.34042553191489355,0.0722495894909688,0.011454753722794959,0.08296756235949042,0.005534639765743154,0.022061319153750425,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.04952076677316294,0.020815163672306528
7635,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.34042553191489355,0.07443897099069513,0.012600229095074456,0.0662669949684188,0.005116323969495125,0.02805747256476977,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.03833865814696485,0.0198267341124484
7636,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.34042553191489355,0.07772304324028463,0.009354715540282551,0.08039824429932556,0.008913344273900312,0.017875325263038803,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.07827476038338657,0.02011744868887726
7637,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.34042553191489355,0.051997810618500284,0.006777395952653685,0.07633015737073119,0.00714354667438942,0.016404570652788778,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.05910543130990415,0.017442874585731728
7638,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.34042553191489355,0.03284072249589491,0.009259259259259259,0.04507012097205867,0.004215336100653216,0.026360448014481275,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.03354632587859425,0.012384440955869526
